person_id	surface	reading	reading_source	source_url	org	org_source_url	status	added	note
hololive-ceciliaimmergreen	セシリア・イマーグリーン	せしりあいまーぐりーん	kana_surface	https://hololive.hololivepro.com/talents/cecilia-immergreen/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-raorapanthera	ラオーラ・パンテーラ	らおーらぱんてーら	kana_surface	https://hololive.hololivepro.com/talents/raora-panthera/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-nakiriayame	百鬼あやめ	なきりあやめ	self_profile	https://www.youtube.com/channel/UC7fk0CB07ly8oSl0aqKkqFg/about	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	チャンネル説明文『百鬼あやめ (なきり あやめ)というぞ』。
hololive-yuzukichoco	癒月ちょこ	ゆづきちょこ	self_profile	https://www.youtube.com/channel/UC1suqwovbL1kzsoaZgFZLKg/about	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	チャンネル説明文『癒月ちょこ（ゆづきちょこ）と申します』。
hololive-shishirobotan	獅白ぼたん	ししろぼたん	self_profile	https://www.youtube.com/watch?v=r2vb7Ibgk2M	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	本人チャンネル動画 r2vb7Ibgk2M タイトル『ししろぼたんです』での自己言及。
hololive-robocosan	ロボ子さん	ろぼこさん	wikidata	https://www.wikidata.org/wiki/Q85327516	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-akaihaato	赤井はあと	あかいはあと	wikidata	https://www.wikidata.org/wiki/Q92181505	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-natsuiromatsuri	夏色まつり	なついろまつり	wikidata	https://www.wikidata.org/wiki/Q88387033	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-oozorasubaru	大空スバル	おおぞらすばる	wikidata	https://www.wikidata.org/wiki/Q95972569	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-azki	AZKi	あずき	wikidata	https://www.wikidata.org/wiki/Q116936972	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-ookamimio	大神ミオ	おおかみみお	wikipedia	https://ja.wikipedia.org/wiki/大神ミオ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-nekomataokayu	猫又おかゆ	ねこまたおかゆ	wikipedia	https://ja.wikipedia.org/wiki/猫又おかゆ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-inugamikorone	戌神ころね	いぬがみころね	wikipedia	https://ja.wikipedia.org/wiki/戌神ころね	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-shiranuiflare	不知火フレア	しらぬいふれあ	wikipedia	https://ja.wikipedia.org/wiki/不知火フレア	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-shiroganenoel	白銀ノエル	しろがねのえる	wikipedia	https://ja.wikipedia.org/wiki/白銀ノエル	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-tsunomakiwatame	角巻わため	つのまきわため	wikipedia	https://ja.wikipedia.org/wiki/角巻わため	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-tokoyamitowa	常闇トワ	とこやみとわ	wikipedia	https://ja.wikipedia.org/wiki/常闇トワ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-himemoriluna	姫森ルーナ	ひめもりるーな	wikipedia	https://ja.wikipedia.org/wiki/姫森ルーナ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-yukihanalamy	雪花ラミィ	ゆきはならみぃ	wikipedia	https://ja.wikipedia.org/wiki/雪花ラミィ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-momosuzunene	桃鈴ねね	ももすずねね	wikipedia	https://ja.wikipedia.org/wiki/桃鈴ねね	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-omarupolka	尾丸ポルカ	おまるぽるか	wikipedia	https://ja.wikipedia.org/wiki/尾丸ポルカ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-takanelui	鷹嶺ルイ	たかねるい	wikipedia	https://ja.wikipedia.org/wiki/鷹嶺ルイ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-hakuikoyori	博衣こより	はくいこより	wikipedia	https://ja.wikipedia.org/wiki/博衣こより	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-kazamairoha	風真いろは	かざまいろは	wikidata	https://www.wikidata.org/wiki/Q109743004	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-moricalliope	森カリオペ	もりかりおぺ	wikipedia	https://ja.wikipedia.org/wiki/森カリオペ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-takanashikiara	小鳥遊キアラ	たかなしきあら	wikidata	https://www.wikidata.org/wiki/Q105772701	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-ninomaeinanis	一伊那尓栖	にのまえいなにす	wikipedia	https://ja.wikipedia.org/wiki/一伊那尓栖	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-irys	IRyS	あいりす	wikidata	https://www.wikidata.org/wiki/Q108220511	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-kosekibijou	古石ビジュー	こせきびじゅー	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-otonosekanade	音乃瀬奏	おとのせかなで	wikipedia	https://ja.wikipedia.org/wiki/音乃瀬奏	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-ichijouririka	一条莉々華	いちじょうりりか	wikipedia	https://ja.wikipedia.org/wiki/一条莉々華	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-juufuuteiraden	儒烏風亭らでん	じゅうふうていらでん	wikidata	https://www.wikidata.org/wiki/Q123417421	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikidata の「かな表記」（P1814）。
hololive-todorokihajime	轟はじめ	とどろきはじめ	wikipedia	https://ja.wikipedia.org/wiki/轟はじめ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-isakiriona	響咲リオナ	いさきりおな	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-koganeiniko	虎金妃笑虎	こがねいにこ	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-rindochihaya	輪堂千速	りんどうちはや	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-kikiraravivi	綺々羅々ヴィヴィ	ききららゔぃゔぃ	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-izukimichiru	井月みちる	いづきみちる	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-hanazonosayaka	花園さやか	はなぞのさやか	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
hololive-kazeshiroyuki	風白ゆき	かぜしろゆき	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	Wikipedia 記事本文の読み（出典脚注あり）。
holostars-astelleda	アステル・レダ	あすてるれだ	kana_surface	https://holostars.hololivepro.com/talent/astel-leda/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-regisaltare	リージス・アルテア	りーじすあるてあ	kana_surface	https://holostars.hololivepro.com/talent/regis-altare/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-axelsyrios	アクセル・シリオス	あくせるしりおす	kana_surface	https://holostars.hololivepro.com/talent/axel-syrios/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-gavisbettel	ガビス・ベッテル	がびすべってる	kana_surface	https://holostars.hololivepro.com/talent/bettel/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-jurardtrexford	ジュラルド・ティー・レクスフォード	じゅらるどてぃーれくすふぉーど	kana_surface	https://holostars.hololivepro.com/talent/jurard-t-rexford/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-goldbullet	ゴールドブレット	ごーるどぶれっと	kana_surface	https://holostars.hololivepro.com/talent/goldbullet/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-octavio	オクタビオ	おくたびお	kana_surface	https://holostars.hololivepro.com/talent/octavio/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
holostars-crimzonruze	クリムゾン・ルーズ	くりむぞんるーず	kana_surface	https://holostars.hololivepro.com/talent/crimzon-ruze/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	表記自体がかなのみ。
hololive-moonahoshinova	Moona Hoshinova	むーなほしのゔぁ	org_kana	https://hololive.hololivepro.com/talents/moona-hoshinova/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-airaniiofifteen	Airani Iofifteen	あいらにいおふぃふてぃーん	org_kana	https://hololive.hololivepro.com/talents/airani-iofifteen/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-kureijiollie	Kureiji Ollie	くれいじーおりー	org_kana	https://hololive.hololivepro.com/talents/kureiji-ollie/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-anyamelfissa	Anya Melfissa	あーにゃめるふぃっさ	org_kana	https://hololive.hololivepro.com/talents/anya-melfissa/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-pavoliareine	Pavolia Reine	ぱゔぉりあれいね	org_kana	https://hololive.hololivepro.com/talents/pavolia-reine/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-vestiazeta	Vestia Zeta	べすてぃあぜーた	org_kana	https://hololive.hololivepro.com/talents/vestia-zeta/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-kaelakovalskia	Kaela Kovalskia	かえらこゔぁるすきあ	org_kana	https://hololive.hololivepro.com/talents/kaela-kovalskia/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-kobokanaeru	Kobo Kanaeru	こぼかなえる	org_kana	https://hololive.hololivepro.com/talents/kobo-kanaeru/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-takanashikiara	Takanashi Kiara	たかなしきあら	wikidata	https://www.wikidata.org/wiki/Q105772701	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-ninomaeinanis	Ninomae Ina'nis	にのまえいなにす	wikipedia	https://ja.wikipedia.org/wiki/一伊那尓栖	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-ourokronii	Ouro Kronii	おーろくろにー	org_kana	https://hololive.hololivepro.com/talents/ouro-kronii/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-hakosbaelz	Hakos Baelz	はこすべーるず	org_kana	https://hololive.hololivepro.com/talents/hakos-baelz/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-shiorinovella	Shiori Novella	しおりのゔぇら	org_kana	https://hololive.hololivepro.com/talents/shiori-novella/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-kosekibijou	Koseki Bijou	こせきびじゅー	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-nerissaravencroft	Nerissa Ravencroft	ねりっされいゔんくろふと	org_kana	https://hololive.hololivepro.com/talents/nerissa-ravencroft/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-fuwawaabyssgard	Fuwawa Abyssgard	ふわわあびすがーど	org_kana	https://hololive.hololivepro.com/talents/fuwawa-abyssgard/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-mococoabyssgard	Mococo Abyssgard	もここあびすがーど	org_kana	https://hololive.hololivepro.com/talents/mococo-abyssgard/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-elizabethrosebloodflame	Elizabeth Rose Bloodflame	えりざべすろーずぶらっどふれいむ	org_kana	https://hololive.hololivepro.com/talents/elizabeth-rose-bloodflame/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-gigimurin	Gigi Murin	じじむりん	org_kana	https://hololive.hololivepro.com/talents/gigi-murin/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-ceciliaimmergreen	Cecilia Immergreen	せしりあいまーぐりーん	org_kana	https://hololive.hololivepro.com/talents/cecilia-immergreen/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-raorapanthera	Raora Panthera	らおーらぱんてーら	org_kana	https://hololive.hololivepro.com/talents/raora-panthera/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-ichijouririka	Ichijou Ririka	いちじょうりりか	wikipedia	https://ja.wikipedia.org/wiki/一条莉々華	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-juufuuteiraden	Juufuutei Raden	じゅうふうていらでん	wikidata	https://www.wikidata.org/wiki/Q123417421	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-todorokihajime	Todoroki Hajime	とどろきはじめ	wikipedia	https://ja.wikipedia.org/wiki/轟はじめ	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-isakiriona	Isaki Riona	いさきりおな	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-koganeiniko	Koganei Niko	こがねいにこ	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-rindochihaya	Rindo Chihaya	りんどうちはや	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
hololive-kikiraravivi	Kikirara Vivi	ききららゔぃゔぃ	wikipedia	https://ja.wikipedia.org/wiki/FLOW_GLOW	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-09	公式一覧の英字表記。
nijisanji-voxakuma	Vox Akuma	ゔぉっくすあくま	org_kana	https://www.nijisanji.jp/talents/l/vox-akuma	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-lucakaneshiro	Luca Kaneshiro	るかかねしろ	org_kana	https://www.nijisanji.jp/talents/l/luca-kaneshiro	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-shuyamino	Shu Yamino	やみのしゅう	org_kana	https://www.nijisanji.jp/talents/l/shu-yamino	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-albanknox	Alban Knox	あるばーんのっくす	org_kana	https://www.nijisanji.jp/talents/l/alban-knox	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-melocokyoran	Meloco Kyoran	きょうらんめろこ	org_kana	https://www.nijisanji.jp/talents/l/meloco-kyoran	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-ukivioleta	Uki Violeta	うきゔぃおれた	org_kana	https://www.nijisanji.jp/talents/l/uki-violeta	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-ennaalouette	Enna Alouette	えなーあーるうぇっと	org_kana	https://www.nijisanji.jp/talents/l/enna-alouette	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-renzotto	Ren Zotto	れんぞっと	org_kana	https://www.nijisanji.jp/talents/l/ren-zotto	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-sonnybrisko	Sonny Brisko	さにーぶりすこー	org_kana	https://www.nijisanji.jp/talents/l/sonny-brisko	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-elirapendora	Elira Pendora	えりーらぺんどら	org_kana	https://www.nijisanji.jp/talents/l/elira-pendora	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-petragurin	Petra Gurin	ぺとらぐりん	org_kana	https://www.nijisanji.jp/talents/l/petra-gurin	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-millieparfait	Millie Parfait	みりーぱふぇ	org_kana	https://www.nijisanji.jp/talents/l/millie-parfait	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-mariamarionette	Maria Marionette	まりあまりおねっと	org_kana	https://www.nijisanji.jp/talents/l/maria-marionette	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-finanaryugu	Finana Ryugu	ふぃなーなりゅうぐう	org_kana	https://www.nijisanji.jp/talents/l/finana-ryugu	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-scarleyonaguni	Scarle Yonaguni	すかーれよなぐに	org_kana	https://www.nijisanji.jp/talents/l/scarle-yonaguni	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-vantacrowbringer	Vantacrow Bringer	べんたくろうぶりんがー	org_kana	https://www.nijisanji.jp/talents/l/vantacrow-bringer	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-aiaamare	Aia Amare	あいああまれ	org_kana	https://www.nijisanji.jp/talents/l/aia-amare	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-doppiodropscythe	Doppio Dropscythe	どっぴおどろっぷさいと	org_kana	https://www.nijisanji.jp/talents/l/doppio-dropscythe	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-ververmillion	Ver Vermillion	ゔぇーるゔぁーみりおん	org_kana	https://www.nijisanji.jp/talents/l/ver-vermillion	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-yuqwilson	Yu Q. Wilson	ゆうきゅううぃるそん	org_kana	https://www.nijisanji.jp/talents/l/yu-q-wilson	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-vezaliusbandage	Vezalius Bandage	ゔぇざりうすばんでーじ	org_kana	https://www.nijisanji.jp/talents/l/vezalius-bandage	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-kaelixdebonair	Kaelix Debonair	けいりくすでぼねあ	org_kana	https://www.nijisanji.jp/talents/l/kaelix-debonair	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-freodore	Freodore	ふりおどーる	org_kana	https://www.nijisanji.jp/talents/l/freodore	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-zealginjoka	Zeal Ginjoka	じーるぎんじょうか	org_kana	https://www.nijisanji.jp/talents/l/zeal-ginjoka	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-seible	Seible	せいぶる	org_kana	https://www.nijisanji.jp/talents/l/seible	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-claudeclawmark	Claude Clawmark	くろーどくろーまーく	org_kana	https://www.nijisanji.jp/talents/l/claude-clawmark	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-klaracharmwood	Klara Charmwood	くららちゃーむうっど	org_kana	https://www.nijisanji.jp/talents/l/klara-charmwood	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
nijisanji-ryomabarrenwort	Ryoma Barrenwort	りょうまばれんうぉーと	org_kana	https://www.nijisanji.jp/talents/l/ryoma-barrenwort	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-09	公式一覧の英字表記。
hololive-mizumiyasu	水宮枢	すずみやすう	org_romaji	https://hololive.hololivepro.com/talents/mizumiya-su/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	公式サイトのローマ字表記から確定。
holostars-kanadeizuru	奏手イヅル	かなでいづる	wikidata	https://www.wikidata.org/wiki/Q109852033	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikidata の「かな表記」（P1814）。
holostars-yukokuroberu	夕刻ロベル	ゆうこくろべる	wikidata	https://www.wikidata.org/wiki/Q109850789	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikidata の「かな表記」（P1814）。
holostars-aragamioga	荒咬オウガ	あらがみおうが	wikidata	https://www.wikidata.org/wiki/Q109984232	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikidata の「かな表記」（P1814）。
holostars-yatogamifuma	夜十神封魔	やとがみふうま	wikidata	https://www.wikidata.org/wiki/Q111590467	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikidata の「かな表記」（P1814）。
holostars-utsugiuyu	羽継烏有	うつぎうゆう	wikidata	https://www.wikidata.org/wiki/Q111590468	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikidata の「かな表記」（P1814）。
holostars-banzoinhakka	万象院ハッカ	ばんぞういんはっか	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション#ホロスターズEnglish	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikipedia 記事本文の読み（出典脚注あり）。
holostars-josuijishinri	定水寺シンリ	じょうすいじしんり	wikipedia	https://ja.wikipedia.org/wiki/ホロライブプロダクション#ホロスターズEnglish	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	Wikipedia 記事本文の読み（出典脚注あり）。
holostars-machinaxflayon	マキナ・X・フレオン	まきなえくすふれおん	org_romaji	https://holostars.hololivepro.com/talent/flayon/	HOLOSTARS	https://holostars.hololivepro.com/talent	active	2026-09-09	公式サイトのローマ字表記から確定。
aogiri-etra	エトラ	えとら	kana_surface	https://vhs-city.com/aogirihighschool/members/	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	表記自体がかなのみ。
aogiri-puwapuwapopura	ぷわぷわぽぷら	ぷわぷわぽぷら	kana_surface	https://vhs-city.com/aogirihighschool/members/	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	表記自体がかなのみ。
aogiri-otodamatamako	音霊魂子	おとだまたまこ	wikipedia	https://ja.wikipedia.org/wiki/音霊魂子	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
aogiri-ishikariakari	石狩あかり	いしかりあかり	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
aogiri-yamaguronekuro	山黒音玄	やまぐろねくろ	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
aogiri-kurikomakomaru	栗駒こまる	くりこまこまる	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
aogiri-chiyourachiyomi	千代浦蝶美	ちようらちよみ	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
aogiri-gaburieru	我部りえる	がぶりえる	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia 記事本文の読み（出典脚注あり）。
aogiri-harusameurame	春雨麗女	はるさめうらめ	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia 記事本文の読み（出典脚注あり）。
aogiri-moemi	萌実	もえみ	wikipedia	https://ja.wikipedia.org/wiki/あおぎり高校	あおぎり高校	https://vhs-city.com/aogirihighschool/members/	active	2026-09-09	Wikipedia「あおぎり高校」記事のメンバー表の読み（記事に出典あり。DESIGN の判定単位＝記事）。
